url,d_n_words,d_n_unique,d_n_je,d_n_lines,d_mwl,d_n_french
https://genius.com/Luv-resval-freestyle-anakin-lyrics,0,0,0,0,3.552713678800501e-15,0
https://genius.com/3010-23-lyrics,0,0,0,0,2.220446049250313e-15,1
https://genius.com/Ste-strausz-pour-largent-lyrics,-3,-4,0,0,-0.00824427081972745,5
https://genius.com/Sultan-pique-lyrics,-4,-4,0,0,-0.0027734714836111785,0
https://genius.com/Ridsa-loco-lyrics,27,-3,7,0,-0.49531103176094327,64
https://genius.com/Ninho-slt-mon-vieux-lyrics,2,-5,0,0,-0.043761441453658456,10
https://genius.com/Limsa-daulnay-pensees-enattendantlesfleurs-lyrics,0,-2,1,0,-0.02224969097651286,4
https://genius.com/Sneazzy-ninetyfive-lyrics,1,-3,0,0,-0.030108134004042775,5
https://genius.com/Hatik-binks-lyrics,-4,-4,0,2,-0.004318817705714739,8
https://genius.com/Kalash-chanson-du-mwaka-lyrics,8,-5,1,0,-0.10416639901332214,41
https://genius.com/Georgio-plus-peur-de-vivre-lyrics,-4,-4,0,0,-0.0005946313285747351,0
https://genius.com/Saian-supa-crew-soldat-1-lyrics,-4,-4,0,0,-0.0025403737978617613,0
https://genius.com/Benjamin-epps-qui-bouge-meurt-lyrics,33,-6,13,0,-0.4784509803921537,73
https://genius.com/J9ueve-we-dont-talk-anymore-unrealased-lyrics,56,-5,20,0,-0.9723792602164427,104
https://genius.com/Jeff-le-nerf-02-freestyle-1-beat-5-mcs-lyrics,4,3,0,0,-0.10124030573676279,5
https://genius.com/Therapie-taxi-friendzone-lyrics,29,-2,16,2,-0.3374330763711306,66
https://genius.com/Canardo-taimes-trop-ca-lyrics,-4,-4,0,0,-0.006760639556507186,0
https://genius.com/Mister-you-la-costa-lyrics,-4,-4,0,0,-0.0018540387340535425,0
https://genius.com/Dooz-kawa-destinee-lyrics,-3,-3,0,1,-0.02554938420670938,1
https://genius.com/Landy-gun-shot-lyrics,-3,-4,0,0,-0.01345546757749494,1
https://genius.com/Nick-conrad-pendez-les-blancs-plb-lyrics,-4,-4,0,2,0.002426107021203272,0
https://genius.com/Hyacinthe-meurs-a-la-fin-lyrics,-3,-4,0,0,-0.007702341197709739,1
https://genius.com/Rohff-interlude-en-mode-1-en-mode-2-lyrics,0,0,0,-1,-1.7763568394002505e-15,0
https://genius.com/Assassin-fra-la-formule-secrete-2-le-retour-lyrics,1,-1,0,0,-0.008082683015038228,3
https://genius.com/Benab-zone-lyrics,-4,-4,0,0,-0.0027042993107944113,0
https://genius.com/Dooz-kawa-bruler-les-illusions-lyrics,-4,-4,0,1,-0.0006835386797452436,0
https://genius.com/Luv-resval-faucon-millenium-lyrics,-2,-3,0,2,-0.021805437724722765,6
https://genius.com/Keblack-jen-ai-assez-lyrics,-4,-4,0,0,-0.00862841270238679,0
https://genius.com/Jul-on-survit-lyrics,0,-8,0,0,-0.056179775280902344,8
https://genius.com/Scylla-mes-choix-lyrics,-2,-5,0,0,-0.014924889924893492,3
https://genius.com/La-feve-histoire-de-papier-lyrics,-4,-4,0,0,-0.0034473471586324855,0
https://genius.com/Lonepsi-cafe-cigarettes-lyrics,-4,-4,0,0,-0.0009255831173611284,0
https://genius.com/Werenoi-grisaille-lyrics,-4,-2,0,1,-0.0015795133754585855,1
https://genius.com/Luni-sacks-croisade-pt-ii-lyrics,-4,-4,0,0,-0.0004522698292039884,1
https://genius.com/Mister-v-les-11-rappeurs-a-ne-pas-suivre-lyrics,-3,-4,0,1,-0.003134116147374577,2
https://genius.com/X-men-mon-micro-est-trop-chaud-lyrics,-4,-4,0,0,-0.0018354855726516739,2
https://genius.com/Zuukou-mayzie-akira-lyrics,-2,-3,0,0,-0.027295059594218518,3
https://genius.com/Nelick-mac-lesggy-lyrics,34,-4,19,0,-0.4553722214615026,73
https://genius.com/Mysa-outro-lyrics,0,0,0,0,-4.440892098500626e-16,0
https://genius.com/Rocca-sos-lyrics,13,-5,0,0,-0.11641795645356101,22
https://genius.com/Lunatic-le-crime-paie-live-lyrics,12,-3,0,3,-0.06961556414901171,19
https://genius.com/Vald-en-attendant-vv5-lyrics,-2,-4,2,3,-0.016682993730407603,6
https://genius.com/La-fouine-trappes-lyrics,-4,-4,0,0,-0.004044660433070835,2
https://genius.com/Furax-barbarossa-el-pirata-lyrics,7,-3,0,0,-0.06030301779513225,22
https://genius.com/Isk-verite-4-bonus-track-lyrics,0,-3,0,0,-0.015209125475285745,4
https://genius.com/Tunisiano-carte-postale-lyrics,40,-7,12,0,-0.40521297997026284,90
https://genius.com/Doums-chamane-freestyle-lyrics,9,-4,0,0,-0.11301393761378975,34
https://genius.com/Le-3eme-il-hier-aujourdhui-demain-lyrics,-3,-4,0,2,-0.006593330565933808,1
https://genius.com/Jazzy-bazz-rouler-la-nuit-lyrics,-4,-4,0,0,0.0017911191464543563,0
https://genius.com/Youssoupha-la-rage-en-featuring-lyrics,-4,-4,0,0,-0.000946756628030343,1
https://genius.com/Lartiste-grandestino-lyrics,-4,-4,0,0,-0.0007200051097115967,0
https://genius.com/Sams-gunshot-lyrics,-4,-4,0,1,2.1139302720740716e-05,1
https://genius.com/Grodash-ta-bouche-lyrics,-4,-4,0,0,-0.0010093643338477953,1
https://genius.com/La-feve-kanye-west-lyrics,-2,-5,0,0,-0.038048756798759076,4
https://genius.com/La-rumeur-le-patron-me-laisse-le-bar-lyrics,0,0,0,0,2.220446049250313e-15,0
https://genius.com/Set-match-interlude-tes-pas-prete-lyrics,0,0,0,0,4.440892098500626e-16,1
https://genius.com/Lorenzo-arreter-le-temps-3-4-lyrics,0,0,0,0,-4.440892098500626e-16,0
https://genius.com/Werenoi-cr-lyrics,-4,-4,0,0,-0.003637970896236631,0
https://genius.com/Hornet-la-frappe-terrain-glissant-lyrics,-4,-4,0,0,0.002010396487001742,3
https://genius.com/La-caution-the-a-la-menthe-lyrics,-3,-4,0,0,-0.010066305910327866,4
https://genius.com/Nepal-coup-dpouce-le-flash-remix-lyrics,7,3,1,0,-0.07823959535983427,8
https://genius.com/Swift-guad-ouragan-lyrics,-3,-4,0,0,-0.015209172452990138,1
https://genius.com/Mc-jean-gab1-blablablabla-lyrics,-4,-4,0,0,0.0035592998955076283,0
https://genius.com/Vii-jirai-pisser-sur-ton-cadavre-lyrics,-1,-4,1,0,-0.02905225660469668,8
https://genius.com/Vii-sombre-etait-la-chanson-lyrics,28,-2,6,0,-0.4080527594585224,63
https://genius.com/Jokair-prends-moi-cadeau-lyrics,-3,-4,0,0,-0.009282500591992981,3
https://genius.com/Svinkels-plutot-mourir-lyrics,-1,-4,0,0,-0.022778281517923382,8
https://genius.com/A2h-bonheur-lyrics,1,1,0,2,-0.013397371081897091,2
https://genius.com/Canardo-juste-briller-lyrics,-4,-4,0,0,-0.0013777930865925825,0
https://genius.com/Lonepsi-les-vagues-du-silence-lyrics,0,0,0,0,0.0,0
https://genius.com/Vald-freestyle-telephone-lyrics,6,-1,2,0,-0.1656403940886717,12
https://genius.com/Mister-v-produit-lyrics,-4,-4,0,0,-0.002525744297895205,0
https://genius.com/Kofs-petit-frere-lyrics,-4,-4,0,0,-0.0025882098292067113,0
https://genius.com/Stomy-bugsy-jprie-dieu-lyrics,-1,-5,2,2,-0.026791887897188893,9
https://genius.com/Vii-linconnu-interlude-lyrics,1,1,0,0,-0.1078431372548998,2
https://genius.com/Sams-pour-quelques-dollars-de-plus-lyrics,-4,-4,0,0,-0.0005324532784847236,0
https://genius.com/Yl-sarrazin-lyrics,-3,-3,0,0,-0.008123801550218523,3
https://genius.com/Zuukou-mayzie-docteur-lulu-lofi-remix-lyrics,3,-6,0,2,-0.0751868952433794,0
https://genius.com/Freeze-corleone-cash-money-lyrics,4,-3,0,0,-0.07245841035120026,9
https://genius.com/Mystik-gonfle-a-bloc-lyrics,88,-12,27,1,-0.7686520376175596,181
https://genius.com/Leto-jeu-dangereux-lyrics,-3,-4,0,0,-0.01045290258815701,2
https://genius.com/Hugo-tsr-un-saut-dans-le-vice-lyrics,-3,-5,0,0,-0.007630059819672574,4
https://genius.com/Raggasonic-oppression-lyrics,-2,-3,0,0,-0.02608245899217021,4
https://genius.com/Lorenzo-le-daron-4-6-lyrics,0,0,0,0,2.6645352591003757e-15,0
https://genius.com/Keblack-controle-lyrics,-3,-3,0,0,-0.01693149257618831,0
https://genius.com/Youv-dee-enfer-et-paradis-lyrics,-3,-4,0,0,-0.014064255455113361,2
https://genius.com/Dtf-hall-star-lyrics,2,1,1,0,-0.012126936875048067,6
https://genius.com/Houari-on-a-traine-lyrics,28,-1,5,0,-0.5739746253250178,63
https://genius.com/Butter-bullets-siroter-le-sirop-lyrics,-3,-4,0,0,-0.009779357097275287,4
https://genius.com/Hatik-ca-suffira-lyrics,-4,-4,0,3,-0.005010315355144179,0
https://genius.com/Aketo-pot-de-depart-lyrics,48,-4,18,1,-0.906875564363864,95
https://genius.com/Kaaris-automatic-lyrics,4,-3,0,-1,-0.07711384949236644,10
https://genius.com/Stupeflip-haters-killah-maket-version-lyrics,-4,-4,0,0,-0.00010395126170426039,1
https://genius.com/Dinos-fiat-scalap-lyrics,-4,-4,0,0,3.50140055989101e-05,0
https://genius.com/Benash-qui-peut-tester-lyrics,-4,-4,0,0,-0.001151393034072079,0
https://genius.com/Kekra-ta-part-lyrics,0,0,0,0,3.552713678800501e-15,0
https://genius.com/Le-rat-luciano-iam-lyrics,18,-9,10,1,-0.2191358024691401,44
https://genius.com/Green-money-de-la-ligne-de-depart-lyrics,-4,-4,0,0,-0.0045828065739526025,0
https://genius.com/Sopico-black-cup-lyrics,-3,-4,0,1,-0.009921543408359934,3
https://genius.com/La-caution-focus-lyrics,32,1,7,0,-0.3950181064618059,78
https://genius.com/Vins-cote-sombre-lyrics,28,-5,3,0,-0.2772587988636195,63
https://genius.com/Hippocampe-fou-lent-lyrics,-4,-4,0,0,-8.494733264896581e-05,0
https://genius.com/Elams-mon-fils-lyrics,-1,-5,3,0,-0.037635748620259424,6
https://genius.com/Vii-les-annees-lumiere-lyrics,-1,-4,0,0,-0.01922575531615145,6
https://genius.com/Dabs-nwar-lyrics,-4,-4,0,0,-0.0030837636259333223,0
https://genius.com/Mhd-tout-gacher-lyrics,6,-3,3,0,-0.058326322957982235,12
https://genius.com/Kaaris-2363-lyrics,-4,-4,0,2,-0.0037121154034331916,1
https://genius.com/Glk-compton-lyrics,56,-4,17,0,-0.6342192020453483,111
https://genius.com/Kemmler-dimitri-payet-lyrics,0,0,0,0,-1.7763568394002505e-15,2
https://genius.com/Tout-simplement-noir-paris-nocturne-lyrics,0,0,0,0,-8.881784197001252e-16,0
https://genius.com/Kamikaz-seul-ou-en-equipe-lyrics,5,-3,0,0,-0.05564348282041154,19
https://genius.com/Dosseh-djamel-lyrics,0,-3,0,0,-0.017495395948436965,4
https://genius.com/Kohndo-priere-pour-gao-lyrics,-4,-4,0,0,0.00013714834307165802,0
https://genius.com/Tsew-the-kid-lendemain-lyrics,40,-8,16,0,-0.6861424867855752,88
https://genius.com/Kamini-chevalier-lyrics,22,-8,0,0,-0.35233045299816457,52
https://genius.com/Iam-remember-lyrics,-4,-3,0,0,0.0014421321650193164,1
https://genius.com/Plk-du-mal-lyrics,-4,-4,0,0,-0.0027497151136475217,0
https://genius.com/Maj-trafyk-goudron-and-plumes-lyrics,20,-11,6,-1,-0.1815321087524202,45
https://genius.com/D-ace-bipolaire-lyrics,1,0,0,0,-0.018959394781536076,2
https://genius.com/Fonky-family-aux-absents-lyrics,26,-8,4,1,-0.17985813262949346,61
https://genius.com/Tito-prince-grand-lyrics,0,-2,0,0,-0.03496503496503145,11
https://genius.com/Les-sages-poetes-de-la-rue-faut-les-entendre-parler-lyrics,2,-8,2,0,-0.05024566348716286,12
https://genius.com/Jul-avec-la-chapka-lyrics,-4,-4,0,0,-0.004604616185573729,0
https://genius.com/Ste-strausz-sexe-oppose-lyrics,69,-7,21,0,-0.9874396135265675,145
https://genius.com/Beeby-appels-manques-lyrics,55,-9,22,0,-0.7020967373199616,115
https://genius.com/So-la-lune-aqua-15-lyrics,-3,-4,0,1,-0.012475518997256962,3
https://genius.com/Vins-ca-va-merci-lyrics,-4,-4,0,0,-0.0016297870969839146,1
https://genius.com/Jul-jul-en-live-dans-planete-rap-14-04-2014-lyrics,0,0,0,0,-4.440892098500626e-16,1
https://genius.com/Suzuya-elle-veut-pas-disparaitre-lyrics,57,-10,22,0,-0.6454096870536308,119
https://genius.com/Lycos-visiteurs-lyrics,82,-15,27,0,-0.9540129961362833,165
https://genius.com/Djadja-and-dinaz-cest-la-meme-lyrics,2,-5,5,0,-0.03927828114485621,12
https://genius.com/Vii-mon-cur-est-un-cercueil-lyrics,-3,-3,0,0,-0.010064299692484013,5
https://genius.com/Tito-prince-un-fils-de-roi-a-paris-lyrics,0,0,0,1,0.0,3
https://genius.com/Lycos-saturn-lyrics,-4,-4,0,0,-0.005347593582889942,0
https://genius.com/Swift-guad-des-epines-et-des-ronces-lyrics,-4,-4,0,1,-0.0006785812916700884,0
https://genius.com/Riski-tout-le-mal-lyrics,38,0,6,0,-0.6580191693290733,84
https://genius.com/Cuizinier-je-nai-rien-a-perdre-lyrics,-4,-4,0,0,-0.00017466231951868139,0
https://genius.com/Jokair-je-vous-dis-merci-lyrics,67,-16,22,1,-0.5437207602339145,131
https://genius.com/Houari-elle-fait-la-belle-lyrics,61,-1,25,0,-0.6593375791495508,123
https://genius.com/Demi-portion-ne-lache-pas-lyrics,-3,-3,0,1,-0.010559665828880682,0
https://genius.com/Bekar-lalbum-est-termine-lyrics,36,-12,9,5,-0.4066100412076401,81
https://genius.com/Iam-le-retor-de-malek-sultan-lyrics,0,0,0,0,3.552713678800501e-15,3
https://genius.com/Koba-lad-doudou-lyrics,1,-2,0,1,-0.04044561246921852,8
https://genius.com/Kemmler-ca-me-gene-lyrics,-4,-3,0,3,-0.004238741272172053,0
https://genius.com/Taipan-no-life-remix-lyrics,3,-6,0,1,-0.0435323383084576,21
https://genius.com/Jorrdee-ram-part3-lyrics,-2,-3,0,0,-0.02354579528788081,0
https://genius.com/Gims-merci-maman-lyrics,-4,-4,0,0,-0.004308552340048788,0
https://genius.com/Psy-4-de-la-rime-jamais-joublierai-shan-lyrics,82,-26,21,0,-0.2256125204860404,160
https://genius.com/Elams-predit-lyrics,-4,-4,0,0,-0.004875909248847066,0
https://genius.com/Alkpote-cicatrices-lyrics,-4,-4,0,0,0.0,1
https://genius.com/113-un-trou-dans-le-ventre-lyrics,89,-17,22,1,-0.5979481515743656,184
https://genius.com/Gradur-voyou-lyrics,-4,-4,0,2,-0.0015315428205457948,3
https://genius.com/Ninho-signes-de-gang-lyrics,-4,-4,0,1,-0.0014670723755734194,0
https://genius.com/Still-fresh-un-autre-lyrics,54,-4,7,0,-0.731289184952979,116
https://genius.com/Svinkels-cereal-killer-lyrics,-3,-4,0,0,-0.00610591092752788,3
https://genius.com/Mister-you-yougataflow-lyrics,1,1,0,-1,-0.015616841948239646,1
https://genius.com/Hayce-lemsi-guettes-lyrics,-2,-7,0,0,-0.018068523500553546,10
https://genius.com/Riski-paye-tes-dettes-lyrics,57,-7,19,0,-0.44984255510571014,118
https://genius.com/Vii-31-decembre-lyrics,-4,-4,0,0,0.0017166778063097965,0
https://genius.com/Kasspapazo-2boulbi-lyrics,-3,-4,0,0,-0.0077540299366702925,7
https://genius.com/Jul-fou-delle-lyrics,47,-8,22,0,-0.8098910684651743,99
https://genius.com/Kooly-incompris-lyrics,16,-4,0,2,-0.13989549974717175,27
https://genius.com/Lycos-un-soir-lyrics,-4,-4,0,4,-0.008780487804878057,0
https://genius.com/Elams-delinquant-lyrics,-4,-4,0,0,-0.0016793771968259819,0
https://genius.com/Soso-maness-neymar-lyrics,3,-3,0,1,-0.052010561883235606,11
https://genius.com/3010-mon-sol-lyrics,-4,-4,0,0,-0.001922367125984259,0
https://genius.com/Gims-longue-vie-pilule-rouge-lyrics,-4,-4,0,1,-0.0009410484186447299,0
https://genius.com/Niro-on-roule-lyrics,-2,-3,0,0,-0.013780503552733858,2
https://genius.com/Jul-juliano-mon-pote-lyrics,777,-174,216,-3,-0.3862686821543191,1591
https://genius.com/Dika-cur-glace-lyrics,-3,-4,0,0,-0.01165584415584453,2
https://genius.com/Sneazzy-jencaisse-lyrics,0,-4,0,1,-0.025751072961373467,6
https://genius.com/Mc-solaar-la-vie-est-belle-lyrics,-3,-4,0,0,-0.007934429136154275,2
https://genius.com/Zamdane-synchtene-lyrics,-3,-4,0,0,-0.010498468393207894,2
https://genius.com/Leck-hors-jeu-part-i-lyrics,1,0,0,1,-0.018089591567849617,3
https://genius.com/Elams-tata-lyrics,-4,-4,0,4,-0.004586034330051891,0
https://genius.com/Lucio-bukowski-gange-lyrics,17,-7,1,0,-0.2676461956123015,41
https://genius.com/Makiavel-bb-lyrics,2,-6,4,0,-0.08195813144199704,13
https://genius.com/Ashe-22-non-stop-lyrics,2,-4,0,0,-0.05886070981521163,0
https://genius.com/Houari-tes-pas-le-maitre-lyrics,-4,-4,0,0,-0.010909992561363158,0
https://genius.com/Jul-le-loup-lyrics,-3,-4,0,0,-0.008072880811416994,3
https://genius.com/Prime-jveux-danser-lyrics,-4,-4,0,0,-0.004876133804418092,0
https://genius.com/Caballero-imagine-ce-son-en-concert-lyrics,-4,-4,0,0,-0.0008587943848104018,0
https://genius.com/Jokair-jeune-papa-lyrics,19,-12,8,0,-0.10583044384734386,48
https://genius.com/3010-intro-lyrics,-3,-4,0,0,-0.00681283289978607,1
https://genius.com/Disiz-miss-desillusion-lyrics,-4,-4,0,0,0.0014923095185617186,0
https://genius.com/Georgio-a-mi-chemin-lyrics,0,0,0,0,-1.7763568394002505e-15,0
https://genius.com/Booba-ecoute-bien-lyrics,-3,-5,0,0,-0.007241772412117431,2
https://genius.com/Jul-cest-la-crise-lyrics,-1,-4,0,0,-0.015859581830687475,2
https://genius.com/Jul-oh-fou-lyrics,-4,-4,0,3,-0.009712666936460224,0
https://genius.com/Def-bond-blah-blah-blah-lyrics,16,-11,3,0,-0.2298351437231987,41
https://genius.com/Ademo-mowgli-lyrics,-4,-4,0,0,-0.00302499281289359,7
https://genius.com/Jack-uzi-freestyle-2-lete-2018-lyrics,-2,-5,0,0,-0.03246294989413734,4
https://genius.com/Doc-gyneco-passement-de-jambes-lyrics,-4,-4,0,0,-0.00021008403361344463,2
https://genius.com/Hornet-la-frappe-mon-hood-lyrics,-4,-4,0,0,-0.0027943351206216605,0
https://genius.com/Sch-magnum-lyrics,-2,-2,0,0,-0.027277493483383708,1
https://genius.com/Plk-interlude-part-1-lyrics,0,0,0,0,-2.220446049250313e-15,0
https://genius.com/Rockin-squat-esclave-2021-lyrics,1,-2,0,0,-0.036210299368198307,8
https://genius.com/Kik-la-paix-cover-version-lyrics,-2,-3,0,0,-0.035213685886425594,3
https://genius.com/Maes-boite-a-gants-lyrics,-4,-4,0,0,-0.002998453429284176,0
https://genius.com/Despo-rutti-majster-lyrics,-3,-3,0,0,-0.004758591277415292,4
https://genius.com/La-fouine-bafana-bafana-lyrics,-3,-3,0,0,-0.010950579062031007,3
https://genius.com/Alrima-neglige-lyrics,24,-2,4,0,-0.3630057803468203,56
https://genius.com/Koba-lad-synthese-lyrics,-4,-4,0,0,-0.002509789916697258,0
https://genius.com/Uzi-fra-joe-frazier-lyrics,-2,-6,1,0,-0.02136772898044237,4
https://genius.com/Neg-marrons-lhymne-lyrics,-4,-3,0,0,-0.0011565802976800654,6
https://genius.com/Mc-solaar-tinquiete-lyrics,-4,-4,0,0,-0.001172035385014869,1
https://genius.com/Dabs-bella-lyrics,-2,-2,0,0,-0.03318998315707011,4
https://genius.com/Liza-monet-bubble-gum-lyrics,-3,-5,0,0,-0.011242474001094127,3
https://genius.com/Spider-zed-joyeuses-fetes-lyrics,25,-1,10,0,-0.7459917434715795,57
https://genius.com/Naps-jy-revenais-ty-allais-lyrics,-4,-4,0,0,-0.0044818413139045,0
https://genius.com/Akhenaton-meteque-et-mat-lyrics,-4,-4,0,0,0.000810766707035171,0
https://genius.com/Vald-maizena-lyrics,0,-1,0,0,-0.021008403361342687,7
https://genius.com/Kaaris-he-belebe-lyrics,10,-2,0,0,-0.10795875198307803,21
https://genius.com/Grems-verre-lyrics,-3,-4,0,2,-0.007662471253444103,2
https://genius.com/Lucio-bukowski-ludo-lyrics,82,-12,24,0,-0.7657189596934262,159
https://genius.com/Guizmo-barrez-vous-lyrics,-4,-4,0,0,-0.0007293094897793395,2
https://genius.com/Unite-2-feu-reves-eveilles-lyrics,-3,-4,0,0,-0.00883624741493172,1
https://genius.com/Supreme-ntm-popopop-lyrics,6,-2,0,0,-0.10079146479060253,16
https://genius.com/Meryl-inanimee-lyrics,-4,-3,0,0,-0.0020234137881192105,1
https://genius.com/Plk-go-lyrics,-4,-4,0,0,-0.0023634534290932763,0
https://genius.com/Stupeflip-nu-birth-lyrics,-4,-4,0,0,-0.0021856669426099096,1
https://genius.com/Mz-bang-bang-flow-lyrics,-1,-1,0,0,-0.019225056098100435,3
https://genius.com/Guizmo-iron-mic-lyrics,0,0,0,0,-1.7763568394002505e-15,0
https://genius.com/Jul-lewe-lyrics,106,-15,48,0,-0.8396601471300809,216
https://genius.com/Rohff-comme-en-46-lyrics,57,-9,13,0,-0.6487949573600265,112
https://genius.com/Mac-tyer-cest-la-street-mon-pote-lyrics,-4,-4,0,0,-0.0008698670525317809,1
https://genius.com/Roce-fra-jingle-bells-lyrics,-3,-4,0,0,-0.010013460717684719,1
https://genius.com/Dry-authentik-lyrics,-3,-3,0,0,-0.008897956173879784,1
https://genius.com/Nekfeu-un-homme-et-un-microphone-n2-lyrics,-4,-4,0,3,-0.0005457417115475316,5
https://genius.com/Alrima-ok-lyrics,17,-2,6,4,-0.2748098326527346,42
https://genius.com/Nepal-omotesando-lyrics,2,-6,4,0,-0.07371558051327343,13
https://genius.com/Dosseh-gangnam-style-trap-remix-lyrics,0,-3,1,0,-0.05307262569832538,7
https://genius.com/Zuukou-mayzie-zelda-eurodance-vol2-lyrics,-4,-4,0,0,-0.009219581872482951,0
https://genius.com/Nelick-alleluia-lyrics,-4,-4,0,0,-0.004107877574784702,0
https://genius.com/Rocca-aux-frontieres-du-reel-lyrics,-2,-2,0,0,-0.029325513196480912,0
https://genius.com/Afrojazz-sucker-mc-lyrics,-4,-4,0,0,0.001000327029990089,4
https://genius.com/Neg-marrons-faut-kca-saigne-lyrics,-2,-5,0,1,-0.01260287508504776,9
https://genius.com/Bolemvn-all-everyday-lyrics,-1,-1,0,1,-0.029387783627636388,1
https://genius.com/Nemir-outro-lyrics,8,3,3,0,-0.667243867243863,13
https://genius.com/Faf-larage-cest-de-lor-lyrics,-3,-4,0,1,-0.010149228825481416,2
https://genius.com/Akhenaton-pease-lyrics,-4,-4,0,0,-0.0015698797767242922,1
https://genius.com/Spri-noir-mon-crew-lyrics,-4,-4,0,2,-0.0029186891278794036,4
https://genius.com/Ademo-comme-un-aveugle-lyrics,110,-16,41,0,-0.7421015888679512,220
https://genius.com/Okis-kiffeurs-lyrics,-4,-4,0,0,-0.0024805759921204817,0
https://genius.com/Dawala-intro-cdwb1-lyrics,0,0,0,1,-1.7763568394002505e-15,0
https://genius.com/Ashe-22-splash-pt-2-lyrics,-4,-4,0,0,-0.00207123364355688,1
https://genius.com/Barack-gt-nia-lyrics,12,-4,0,1,-0.13864143291652065,35
https://genius.com/Kalash-arrete-ton-film-annotated,0,0,0,1,-3.552713678800501e-15,4
https://genius.com/Demi-portion-jai-du-mal-a-vivre-lyrics,-4,-4,0,2,-0.0011878932712834356,0
https://genius.com/Svinkels-ca-nsert-a-rien-lyrics,-4,-4,0,0,-0.00242106375178075,4
https://genius.com/Cabadzi-princesse-lyrics,-3,-4,0,0,-0.010491746105554256,1
https://genius.com/Laylow-i-dont-need-u-know-lyrics,-3,-3,0,0,-0.00565082653880955,3
https://genius.com/Bassem-braiki-cest-la-crise-lyrics,0,0,0,0,8.881784197001252e-16,1
https://genius.com/Kamikaz-la-monnaie-lyrics,76,-22,1,0,-0.6776001375279344,155
https://genius.com/Akhenaton-interlude-lyrics,0,0,0,0,-4.440892098500626e-15,0
https://genius.com/Georgio-20-minutes-de-freestyle-avec-georgio-et-bien-dautres-dans-planete-rap-lyrics,82,-35,23,0,-0.12120654120350194,160
https://genius.com/Redk-train-de-vie-lyrics,-3,-4,0,0,-0.007968685400301379,2
https://genius.com/Plk-commesa1-lyrics,1,0,0,0,-0.018838966471023788,3
https://genius.com/Kaaris-une-armee-de-soucis-lyrics,-1,-2,0,0,-0.025232170083908656,4
https://genius.com/Green-money-lemonade-kush-lyrics,-4,-3,0,1,0.005449072133517419,0
https://genius.com/Zuukou-mayzie-youssouf-et-mamadou-lyrics,-4,-4,0,1,0.00010151962184146157,0
https://genius.com/Team-bs-123-lyrics,50,0,1,0,-0.4792768403060541,4
https://genius.com/Therapie-taxi-le-lion-est-mort-ce-soir-lyrics,-1,-4,0,-1,-0.08163334693321955,5
https://genius.com/Lacraps-ma-noirceur-2-lyrics,-4,-4,0,0,-0.0008415810444701854,1
https://genius.com/Faycal-mon-ange-gardienne-lyrics,43,-7,3,0,-0.4804187889077509,93
https://genius.com/Jul-ils-chantent-tous-lyrics,39,-13,10,0,-0.3434351371645099,84
https://genius.com/Jarod-kaioken-2-lyrics,-2,-2,0,0,-0.024431944379877724,7
https://genius.com/Rimk-go-lyrics,-4,-4,0,0,-0.0032573548269350105,1
https://genius.com/Hyacinthe-dont-worry-be-happy-lyrics,-4,-4,0,1,-0.0032271944922572793,1
https://genius.com/Swift-guad-liberez-la-bete-lyrics,-4,-4,0,0,0.00010277492292321,0
https://genius.com/Deen-burbigo-membres-de-gang-lyrics,-4,-4,0,1,-0.0011924947362578209,0
https://genius.com/Bigflo-and-oli-salope-lyrics,-1,-4,0,0,-0.021874333034531013,7
https://genius.com/Hyacinthe-melancholia-lyrics,-4,-4,0,0,0.0022933415790609146,0
https://genius.com/Jorrdee-respire-desir-lyrics,-4,-4,0,0,0.0067365789290940725,1
https://genius.com/Isk-banlieusards-lyrics,-3,-4,0,0,-0.01419234360411048,2
https://genius.com/Still-fresh-collision-lyrics,1,-3,0,0,-0.05966474594028126,10
https://genius.com/Disiz-meule-meule-aighttt-lyrics,3,-6,2,0,-0.03642096983050758,22
https://genius.com/Sexion-dassaut-cest-un-film-lyrics,-4,-4,0,0,-0.0013265853638841918,3
https://genius.com/Scred-connexion-jai-vu-trop-de-freres-partir-lyrics,206,-45,35,0,-0.6684111422821242,405
https://genius.com/Rockin-squat-les-gangsters-ne-vivent-pas-longtemps-lyrics,-1,-5,0,0,-0.03683832697320799,6
https://genius.com/Romeo-elvis-flanchin-lyrics,6,-6,7,1,-0.16369884411121394,22
https://genius.com/Tragedie-donne-nous-une-chance-lyrics,-4,-4,0,8,0.00022522522522194777,0
https://genius.com/Soso-maness-dlb-17-lyrics,-4,-4,0,0,-0.0019047619047620756,0
https://genius.com/Tlf-tu-te-reconnais-lyrics,4,-1,0,0,-0.1323315277535131,10
https://genius.com/Sauveur-eloheem-am-lyrics,37,0,15,0,-0.6685977750674503,77
https://genius.com/Jack-uzi-nique-les-haineux-lyrics,-4,-4,0,0,0.0008620424248020342,1
https://genius.com/Davodka-zeus-lyrics,71,-14,18,0,-0.4834592564825151,147
https://genius.com/Serane-home-lyrics,-4,-4,0,0,-0.010276436131945843,3
https://genius.com/Stupeflip-sharkattack-lyrics,-4,-4,0,0,-0.0005730911655810189,0
https://genius.com/Hooss-gucci-louis-fendi-lyrics,26,0,6,0,-0.3760312707917439,52
https://genius.com/Barack-tu-pourrais-lyrics,-4,-4,0,2,-0.0015074579498617346,0
