url,lyrics_ok,lyrics_exact,d_n_words,d_n_unique,d_n_je,d_n_lines,d_mwl
https://genius.com/Lala-ce-no-more-time-lyrics,True,False,-104,-12,-2,-14,-0.013636734360981784
https://genius.com/Lord-esperanza-tutoyer-le-ciel-lyrics,True,False,-494,-192,-22,-53,0.00774146296804723
https://genius.com/Sch-pas-de-manieres-lyrics,True,False,-459,-90,-10,-45,-0.08830499397509328
https://genius.com/Mac-tyer-tu-sais-qui-je-suis-lyrics,True,False,19,-8,12,-6,-0.4200203171325678
https://genius.com/Limsa-daulnay-lost-highway-lyrics,True,False,-229,-73,-18,-16,0.0929998167491326
https://genius.com/Mac-tyer-ovniggaz-lyrics,True,False,-259,-115,-11,-27,-0.04469807907657408
https://genius.com/Kool-shen-lavenir-est-a-nous-lyrics,True,False,-623,-164,-34,-57,-0.20525328330206438
https://genius.com/Abd-al-malik-pourquoi-avoir-peur-lyrics,True,False,-551,-196,-11,-61,-0.23600670229145848
https://genius.com/Jp-manova-une-voix-dans-ma-tete-lyrics,True,False,-260,-89,-7,-28,0.06286894923258846
https://genius.com/Doums-onda-lyrics,True,False,-294,-56,-26,-28,-0.04782608695652435
https://genius.com/La-fine-equipe-pemmican-lyrics,True,False,-347,-130,-18,-38,-0.08004027400089431
https://genius.com/Boostee-cur-blanc-lyrics,True,False,-68,-5,-2,-8,0.023838945525690214
https://genius.com/Guizmo-freestyle-couvre-feu-oklm-lyrics,True,False,-1141,-355,-80,-103,-0.11620360080017367
https://genius.com/Jul-jeteins-mon-telephone-lyrics,True,False,-364,-58,-36,-38,-0.04570560618613406
https://genius.com/Alibi-montana-hymne-au-travail-lyrics,True,False,-427,-159,-7,-48,0.1699003322259145
https://genius.com/Sopico-tout-va-bien-lyrics,True,False,-281,-59,-11,-25,0.11162197514715366
https://genius.com/Dandyguel-trop-speed-lyrics,True,False,-289,-111,-8,-43,-0.12069914671071125
https://genius.com/Zoxea-rap-musique-que-jaime-lyrics,True,False,-4,-4,0,0,-0.003030596515015027
https://genius.com/Prince-waly-bbf-lyrics,False,False,-160,-47,-4,-16,-0.15897286539488276
https://genius.com/Kery-james-jamais-sans-mon-poto-lyrics,True,False,-370,-100,-11,-32,0.15494769815965004
https://genius.com/Escobar-macson-ts-lyrics,True,False,-346,-117,-26,-42,0.10589585231683074
https://genius.com/Kaaris-mauvais-djo-fort-lyrics,True,False,-386,-166,-18,-24,0.0577380085576773
https://genius.com/Mz-interlude-bookainfry-and-yaks-lyrics,True,True,0,0,0,0,2.6645352591003757e-15
https://genius.com/Zamdane-quand-jfume-lyrics,True,False,-146,-5,-32,-8,0.1341025915613625
https://genius.com/Lefa-ambitions-lyrics,True,False,-84,-6,-4,-8,0.03390983287990412
https://genius.com/Senamo-maladie-macabre-lyrics,True,False,-307,-91,-28,-24,-0.060032979490882266
https://genius.com/La-fouine-hamdoulah-moi-ca-va-lyrics,False,False,-439,-126,-19,-44,0.07255754747002818
https://genius.com/Sopico-avant-de-partir-lyrics,True,False,-135,-33,-4,-13,-0.1355442410898573
https://genius.com/F430-fucked-up-lyrics,True,False,-88,-4,-8,-8,0.03966942148760655
https://genius.com/Kool-shen-le-retour-du-babtou-lyrics,True,False,-493,-122,-16,-49,0.023275862068969477
https://genius.com/Ol-kainry-parlez-parlez-parlez-lyrics,True,False,-653,-180,-39,-67,-0.01480309573694294
https://genius.com/113-demain-jarrete-lyrics,True,False,-665,-193,-60,-61,0.13884662393056102
https://genius.com/Shone-nous-ne-sommes-pas-nes-comme-ca-lyrics,True,False,-106,-11,-9,-9,0.026604685366112157
https://genius.com/Ogb-pas-dma-faute-lyrics,True,False,-346,-72,-8,-36,-0.0026366573123066672
https://genius.com/Jp-manova-longueur-donde-lyrics,True,False,-395,-97,-17,-40,0.15721183525884452
https://genius.com/Jul-tes-un-gonfle-lyrics,True,False,-138,-4,-15,-25,-0.05318312811107928
https://genius.com/Zkr-bah-oe-lyrics,True,False,-308,-73,-9,-28,-0.10709609845509283
https://genius.com/Sch-dix-neuf-lyrics,True,False,-434,-86,-28,-40,-0.13586252893404582
https://genius.com/Lskadrille-problemes-lyrics,True,False,-467,-137,-48,-40,0.011399494284574985
https://genius.com/Kalash-pyramide-lyrics,True,False,-3,-4,0,4,-0.013143836121143337
https://genius.com/Hayce-lemsi-de-lombre-a-la-lumiere-lyrics,True,False,-515,-224,-34,-32,0.18232720701871186
https://genius.com/Lord-esperanza-chateau-de-sable-lyrics,True,False,-249,-68,-5,-25,-0.2753374064397027
https://genius.com/Plk-gare-du-nord-lyrics,True,False,-404,-108,-11,-41,-0.08950184406005235
https://genius.com/Usky-chronometre-lyrics,True,False,-231,-46,-13,-34,0.0661764705882355
https://genius.com/Beeby-quand-on-arrive-en-ville-lyrics,True,False,-227,-76,-3,-29,0.04322793770646305
https://genius.com/Jul-je-le-savais-lyrics,True,False,-212,-104,-8,-30,0.09488448844884667
https://genius.com/Jul-jhota-ou-mero-lyrics,True,False,-244,-69,0,-29,-0.6128122245077856
https://genius.com/Boostee-husky-lyrics,True,False,-314,-79,-23,-40,-0.025668449197858045
https://genius.com/Guy2bezbar-jungle-4-lyrics,True,False,-276,-90,-8,-29,-0.13438370038265512
https://genius.com/Milk-coffee-and-sugar-elles-lyrics,True,False,-217,-92,-10,-20,0.007227796358231231
https://genius.com/Benab-gechar-lyrics,True,False,-140,-8,-2,-18,0.10992408921715047
https://genius.com/Damso-black-lyrics,True,False,-300,-84,-23,-42,0.041485155690122344
https://genius.com/Tout-simplement-noir-a-propos-de-tass-2-volet-lyrics,True,False,-486,-176,-20,-39,0.09092211202500167
https://genius.com/Lonepsi-lettre-a-nuit-lyrics,True,False,-160,-76,-2,-14,0.09978009895547135
https://genius.com/F430-euros-dollars-pesos-lyrics,False,False,-251,-64,-11,-24,0.003906693942498318
https://genius.com/Iam-self-made-men-lyrics,True,False,-478,-207,-4,-52,-0.43654055229398203
https://genius.com/Bigflo-and-oli-trust-myself-lyrics,True,False,-426,-187,-16,-40,-0.15415706897301096
https://genius.com/La-fouine-dou-lon-vient-lyrics,False,False,-4,-4,0,1,-0.0041394498152405035
https://genius.com/Zamdane-memoire-lyrics,True,False,-35,-5,-4,-4,-0.011422878792569868
https://genius.com/Mhd-afro-trap-pt-1-la-moula-lyrics,True,False,-479,-115,-10,-40,0.11648635212234737
https://genius.com/Koba-lad-traffic-lyrics,True,False,-285,-77,-19,-20,-0.25642476159689576
https://genius.com/Spoke-orkestra-michel-sanzache-lyrics,True,False,-233,-127,-1,-24,-0.3549161090582267
https://genius.com/Mc-solaar-nouvelle-genese-lyrics,True,False,-103,-49,-2,-14,0.08630762209037268
https://genius.com/Canardo-mes-images-lyrics,True,False,-269,-69,-23,-21,0.11977649325626016
https://genius.com/Teki-latex-agent-orange-lyrics,True,False,-12,-12,0,-2,-0.0111276126411477
https://genius.com/A2h-les-yeux-dun-rider-lyrics,True,False,-256,-78,-9,-32,0.008577924762302569
https://genius.com/Unite-2-feu-gonfle-a-bloc-lyrics,True,False,-425,-187,-16,-42,0.04514462178194201
https://genius.com/Fresh-ladouille-cest-leger-lyrics,True,False,-492,-60,-36,-57,0.07281069726412515
https://genius.com/Nemir-zion-lyrics,True,False,-257,-29,-30,-22,0.14084587978393381
https://genius.com/Kofs-trakeur-lyrics,True,False,-322,-84,-11,-35,0.042404855643047856
https://genius.com/Caballero-longue-vie-lyrics,True,False,-337,-135,-6,-37,-0.17270950670033525
https://genius.com/S-crew-fugazi-lyrics,False,False,-293,-105,-5,-38,-0.004149461309807645
https://genius.com/Ateyaba-777-lyrics,True,False,-79,-14,-5,-6,-0.0797697815643974
https://genius.com/Sir-samuel-mental-offishall-lyrics,True,False,-289,-103,-17,-39,0.04919362534593086
https://genius.com/Sch-trop-enorme-lyrics,True,False,-382,-85,-15,-32,0.08151774362345687
https://genius.com/Kekra-au-large-lyrics,True,False,-299,-66,-7,-28,0.029644268774704496
https://genius.com/Beny-rat-du-jeux-lyrics,True,False,-266,-116,-10,-29,-0.05597881882530675
https://genius.com/Zkr-putain-lyrics,True,False,-308,-87,-15,-28,-0.1834680745751509
https://genius.com/Supreme-ntm-outro-supreme-ntm-lyrics,True,False,-4,-4,0,0,-0.018064911206367107
https://genius.com/Tito-prince-logos-lyrics,True,False,-196,-90,9,-22,-0.5702545923300071
https://genius.com/Jorrdee-al-dente-lyrics,True,False,-53,-4,-4,-8,-0.021146636336825342
https://genius.com/Bigflo-and-oli-trefle-lyrics,True,False,-457,-105,-4,-56,0.016354829129418658
https://genius.com/Swift-guad-esclave-au-paradis-lyrics,True,False,-368,-170,-17,-30,0.22071540364959263
https://genius.com/Prime-qlf-que-les-faux-lyrics,True,False,-435,-88,-21,-45,-0.12782311220542963
https://genius.com/Guizmo-marque-par-la-vie-lyrics,True,False,-468,-135,-9,-49,-0.022632575757580042
https://genius.com/Medine-protest-song-lyrics,False,False,-316,-118,-10,-46,-0.2604421925379983
https://genius.com/Orelsan-adieu-les-filles-lyrics,True,False,-3,-3,0,1,-0.02284766785821457
https://genius.com/Josman-jallume-lyrics,True,False,-12,-18,40,-7,-0.7802733684820575
https://genius.com/Niaks-la-rue-ca-fait-mal-lyrics,True,False,-285,-78,-23,-22,0.015112788300403412
https://genius.com/Vins-one-shot-lyrics,True,False,-3,-4,0,0,-0.008061240910030243
https://genius.com/Vicelow-mbb-lyrics,True,False,-274,-65,-2,-54,-0.30638766519824
https://genius.com/Zola-papillon-lyrics,True,False,-227,-77,-13,-19,0.008984208279982031
https://genius.com/Ridsa-laissez-moi-lyrics,True,False,-138,-10,-16,-20,-0.21400513067179805
https://genius.com/Sch-mannschaft-lyrics,True,False,-404,-91,-9,-30,0.022258751524929732
https://genius.com/Seth-gueko-oblige-lyrics,True,False,-189,-77,-5,-16,-0.11540089030314249
https://genius.com/Lino-ne-mappelle-plus-rappeur-lyrics,True,False,-610,-270,-14,-52,-0.1423417477863893
https://genius.com/Jack-uzi-mozart-lyrics,True,False,-176,-42,-16,-15,0.17607655502392072
https://genius.com/Gerard-baste-mais-kes-tu-bois-lyrics,True,True,0,0,0,0,8.881784197001252e-16
https://genius.com/Nysay-la-parole-au-peuple-lyrics,True,False,-1654,-513,-36,-173,0.1865273016263016
https://genius.com/Plk-pourtant-lyrics,True,False,-288,-6,-33,-16,0.04327731092436826
https://genius.com/Rk-indecis-lyrics,True,False,-507,-101,-39,-58,-0.2535870934627451
https://genius.com/Doums-dans-le-sang-lyrics,True,False,-219,-66,-10,-23,-0.007789220555179721
https://genius.com/Darryl-zeuja-jvends-dla-rime-lyrics,True,False,-32,-10,-1,-4,0.008248105120314708
https://genius.com/Gims-corazon-version-francaise-lyrics,True,False,-439,-41,-21,-51,0.20402780253074626
https://genius.com/Rohff-meurtrier-lyrics,True,False,-387,-128,0,-38,0.014319111630626935
https://genius.com/Mc-solaar-jazz-kiffez-lame-lyrics,True,False,-111,-41,-3,-14,-0.08753894080997027
https://genius.com/Mac-tyer-comme-en-90-lyrics,True,True,2,0,0,0,-0.015241615325447988
https://genius.com/Leck-laquelle-lyrics,True,True,2,1,0,0,-0.13220815752461768
https://genius.com/Lujipeka-le-seum-lyrics,True,False,-255,-74,-17,-33,0.15545836531857127
https://genius.com/Demi-portion-trophee-lyrics,True,False,-317,-82,6,-43,-0.49710674827120505
https://genius.com/Nysay-le-biz-a-change-lyrics,True,False,-582,-203,-11,-49,-0.015418143967730114
https://genius.com/Lacrim-mon-frere-lyrics,True,False,-574,-127,-30,-52,0.015977443609018316
https://genius.com/Eddy-de-pretto-kid-annotated,True,False,-213,-80,-7,-33,-0.07056194125160165
https://genius.com/Josman-cocktail-lyrics,True,False,-406,-92,-17,-60,0.30181734529560433
https://genius.com/F430-cartel-lyrics,True,False,-259,-75,-5,-23,0.024489263403480344
https://genius.com/Nusky-un-verre-lyrics,True,False,-352,-102,-23,-28,-0.0018893489303541955
https://genius.com/Oxmo-puccino-passager-clandestin-version-courte-lyrics,True,False,-40,-23,0,-7,0.0735902152211203
https://genius.com/Hugo-tsr-plaisirs-tristes-lyrics,True,False,-394,-129,-12,-32,0.13704939359603774
https://genius.com/Black-m-terrain-lyrics,True,False,-244,-56,-4,-24,-0.2467937957429691
https://genius.com/Ol-kainry-rap-game-lyrics,True,False,-526,-179,-16,-54,0.05019603939590178
https://genius.com/Dany-dan-il-y-a-eu-un-meurtre-lyrics,True,True,0,0,0,1,3.552713678800501e-15
https://genius.com/Scylla-de-lencre-sur-les-mains-lyrics,True,False,-361,-138,-24,-32,-0.07419966664751243
https://genius.com/La-feve-7e-sens-lyrics,True,False,-102,-4,-8,-8,0.07553134248049176
https://genius.com/Tsr-crew-rodeo-verbal-lyrics,True,False,-393,-129,-27,-34,0.05784650630011656
https://genius.com/Tiers-saiyan-lyrics,True,False,-287,-72,-22,-36,-0.4433177197528404
https://genius.com/Zamdane-demain-lyrics,True,False,-215,-51,-22,-12,-0.01913044431292743
https://genius.com/3010-en-dehors-du-temps-lyrics,True,True,6,-4,0,0,-0.10745999549245111
https://genius.com/Joey-starr-chaque-seconde-lyrics,True,False,-272,-103,-3,-29,0.1374385618284455
https://genius.com/Sexion-dassaut-pas-dtheme-lean-back-remix-lyrics,True,False,-477,-135,-17,-48,-0.007070188058776239
https://genius.com/Kaaris-tieks-lyrics,True,False,-240,-75,0,-28,-0.5161405921607014
https://genius.com/Salif-on-allume-lyrics,False,False,-350,-119,-6,-32,0.028359744803461595
https://genius.com/Doums-en-effet-lyrics,True,False,-223,-29,3,-24,-0.19672724703721167
https://genius.com/Landy-sicario-lyrics,True,False,-389,-124,-15,-40,-0.28162978573937814
https://genius.com/The-shin-sekai-mes-torts-lyrics,True,False,-646,-57,-81,-63,0.11554656209229996
https://genius.com/Butter-bullets-pas-grand-chose-lyrics,True,False,-248,-71,-24,-28,-0.07816195180362051
https://genius.com/Scylla-nvm-lyrics,True,False,-593,-134,-21,-56,-0.2106853952343224
https://genius.com/Mani-deiz-comme-les-autres-lyrics,True,False,-47,-4,0,-4,0.0030011084644194774
https://genius.com/Abou-debeing-petit-de-la-tess-lyrics,True,False,-305,-60,-18,-26,-0.11329816692845185
https://genius.com/Rockin-squat-est-ce-quil-suffit-detre-conscient-lyrics,True,False,-235,-4,-3,-16,0.057030568254337055
https://genius.com/Seth-gueko-la-nuit-remix-lyrics,True,False,-395,-142,-10,-40,-0.18045435587939318
https://genius.com/Jul-tu-me-connais-moi-lyrics,True,False,-68,-4,-5,-8,-0.007898550724633413
https://genius.com/Jorrdee-antadys-lyrics,True,True,0,0,0,0,-2.6645352591003757e-15
https://genius.com/Aladin-135-miserable-lyrics,True,False,-223,-16,-15,-19,-0.09248251748251368
https://genius.com/Mister-v-boogie-lyrics,True,False,-290,-60,-15,-40,-0.14697859465641017
https://genius.com/Don-choa-le-sud-le-fait-mieux-lyrics,True,False,-648,-171,-7,-59,-0.0859806932865248
https://genius.com/Tito-prince-du-15-au-31-lyrics,True,False,-3,-4,0,0,-0.012352120912237474
https://genius.com/La-feve-noir-desir-lyrics,True,False,-96,-13,0,-12,0.23392857142856993
https://genius.com/Svinkels-reveille-le-punk-manu-gallet-mix-lyrics,True,False,-384,-149,0,-73,-0.3400589202521269
https://genius.com/47ter-perdus-sur-youtube-2-lyrics,True,True,0,0,0,-1,0.0
https://genius.com/Sexion-dassaut-a-la-mode-de-chez-nous-lyrics,True,False,-439,-134,-3,-37,-0.011809388166879042
https://genius.com/La-fouine-quelque-chose-de-special-lyrics,True,False,-307,-76,-1,-40,-0.3288728872887283
https://genius.com/Kery-james-paradoxal-lyrics,True,False,-225,-72,-4,-27,-0.1904155031204917
https://genius.com/Faycal-lintroversion-lyrics,True,False,-219,-106,4,-26,-0.41560767590617953
https://genius.com/Reciprok-tchi-tcha-annotated,True,False,-279,-105,-7,-21,-0.04985398414684994
https://genius.com/Rk-confessions-lyrics,True,False,-215,-45,-13,-13,-0.025461355554149634
https://genius.com/Ttc-ebisu-rendez-vous-lyrics,True,False,-158,-101,-7,-16,-0.2044799354243496
https://genius.com/Luv-resval-bae-lyrics,True,False,-362,-82,-17,-26,-0.0034771241830102717
https://genius.com/Elams-homme-a-terre-lyrics,True,False,-247,-56,-9,-29,0.09085907744392374
https://genius.com/La-fouine-peace-on-earth-lyrics,True,False,-214,-72,-10,-16,0.053247659106760103
https://genius.com/Georgio-akira-lyrics,True,False,-3,-4,0,0,-0.03347025367879519
https://genius.com/Yl-generations-lyrics,True,False,-131,-30,-1,-12,0.005563666144422719
https://genius.com/Missak-portoukalian-post-scriptum-lyrics,True,False,-269,-124,-14,-20,0.026970239735463863
https://genius.com/Eklips-skyzofrench-rap-2-lyrics,False,False,-426,-202,-22,-49,0.0624303232998864
https://genius.com/Keblack-netflix-and-story-lyrics,True,False,-250,-56,-3,-23,0.0986846588972945
https://genius.com/Alrima-neglige-lyrics,True,False,-72,-2,-2,-10,-0.2958524956752875
https://genius.com/Sneazzy-ari-gold-lyrics,True,False,-355,-119,-13,-35,0.18578544061302882
https://genius.com/Doums-movie-lyrics,True,False,-278,-26,-23,-25,0.05299155058232241
https://genius.com/Alrima-fimby-lyrics,True,True,0,0,0,0,0.0
https://genius.com/Pink-tee-trop-cool-lyrics,True,False,-72,-4,-3,-10,0.06548034646085332
https://genius.com/Alonzo-stone-ii-lyrics,True,True,0,0,0,0,3.1086244689504383e-15
https://genius.com/Demi-portion-visa-lyrics,True,False,-30,-13,-4,-2,0.001364020594788684
https://genius.com/1995-taille-de-guepe-lyrics,True,False,-630,-193,-6,-58,0.3118576246026743
https://genius.com/Swift-guad-ma-crise-lyrics,True,True,47,-3,11,0,-0.6655205560485071
https://genius.com/Triptik-star-system-lyrics,True,False,-405,-119,-6,-56,0.07113086968602511
https://genius.com/Senamo-interlude-lyrics,True,True,1,0,0,0,-0.023302424418044865
https://genius.com/Prince-waly-risotto-lyrics,True,True,26,3,11,0,-0.5328491355490601
https://genius.com/Retro-x-pelican-vsop-lyrics,True,False,-192,-8,-13,-22,-0.08573748241433288
https://genius.com/Black-m-askip-lyrics,True,False,-585,-157,-43,-81,0.37684304809149705
https://genius.com/Glk-choque-remix-lyrics,True,False,-239,-65,-17,-27,-0.1718307866440245
https://genius.com/James-delleck-nombreux-lyrics,True,False,-478,-220,-14,-53,0.0003631082062494073
https://genius.com/Dabs-ouloulou-lyrics,True,False,-253,-83,-11,-29,-0.10553306342780289
https://genius.com/Les-sages-poetes-de-la-rue-quest-ce-qui-fait-marcher-les-sages-lyrics,True,False,-385,-137,-14,-35,-0.09794573643411209
https://genius.com/Guy2bezbar-operation-dragon-2-lyrics,True,False,-149,-68,-3,-28,-0.4693587508527197
https://genius.com/Aloise-sauvage-feux-verts-lyrics,True,False,-294,-63,-34,-32,0.14857350096712185
https://genius.com/So-la-lune-tsukito-lyrics,True,False,-380,-99,-16,-32,-0.04736456609608419
https://genius.com/Fixpen-sill-le-piege-lyrics,True,False,-39,-6,0,-4,-0.06257393949636825
https://genius.com/Busta-flex-bustastory-lyrics,True,False,-275,-90,-14,-32,-0.2493529834651369
https://genius.com/Werenoi-vulgaire-lyrics,True,True,0,0,0,0,-1.3322676295501878e-15
https://genius.com/Serane-outro-lyrics,True,False,-164,-15,-14,-18,-0.04196428571429012
https://genius.com/Sexion-dassaut-non-coupable-lyrics,True,False,-1230,-351,-23,-112,-0.020003990821107376
https://genius.com/Eddy-de-pretto-maison-lyrics,True,False,-253,-67,-7,-41,-0.07597670561918912
https://genius.com/Taipan-le-monde-est-flingue-lyrics,True,False,-306,-79,-1,-36,-0.07950495049504669
https://genius.com/Bigflo-and-oli-ferme-les-yeux-lyrics,True,False,-403,-141,0,-52,-0.08316284779050953
https://genius.com/Le-juiice-iconique-lyrics,True,False,-275,-23,-6,-24,0.12397241144828186
https://genius.com/Moha-la-squale-jaimerais-bien-lyrics,True,False,-14,-5,0,-2,-0.018830472103004148
https://genius.com/Oxmo-puccino-amour-and-jalousie-lyrics,True,False,3,-3,0,0,-0.04548309662611949
https://genius.com/A2h-chez-nous-lyrics,True,False,-396,-63,-26,-32,0.05744939485227896
https://genius.com/Dtf-la-base-lyrics,True,False,-404,-116,-28,-36,0.03984114579179465
https://genius.com/Kekra-glock-18-lyrics,True,False,-35,-4,-4,-5,0.029347107675504525
https://genius.com/Lalgerino-panama-lyrics,True,False,-100,-4,-6,-16,0.01996370235934508
https://genius.com/Jeanjass-grammy-lyrics,True,False,-269,-94,-17,-30,0.043540088837759505
https://genius.com/Fefe-le-reveil-lyrics,True,False,-179,-46,-9,-25,0.09744245524297046
https://genius.com/Zesau-nomine-lyrics,True,False,-33,-4,-2,-2,0.0017811572313961577
https://genius.com/Disiz-le-monde-sur-mesure-lyrics,True,False,-27,-12,8,-6,-0.5063407181054189
https://genius.com/Hos-copperfield-la-route-est-longue-lyrics,True,False,-258,-79,-4,-20,-0.24500377548451624
https://genius.com/Ashe-22-go-lyrics,True,False,-290,-92,-12,-16,0.04885057471264753
https://genius.com/Keny-arkana-de-lopera-a-la-plaine-lyrics,True,False,-1545,-487,-25,-172,-0.20784313725490033
https://genius.com/Plk-sans-suite-lyrics,True,False,-414,-98,-11,-22,0.04605730523325047
https://genius.com/Maj-trafyk-red-calendar-lyrics,True,False,-499,-184,-2,-56,-0.19628789765503063
https://genius.com/La-rumeur-les-perdants-ont-une-voix-lyrics,True,False,-357,-162,4,-38,-0.36463560334527667
https://genius.com/Dinos-post-scriptum-lyrics,True,False,-169,-41,-12,-18,-0.0709322325421411
https://genius.com/Sexion-dassaut-ceremonie-lyrics,True,False,-704,-201,-19,-76,-0.19016012876994903
https://genius.com/Cabadzi-lidl-des-jeunes-lyrics,True,False,-244,-103,0,-42,-0.15407533002300777
https://genius.com/Medine-la-puissance-du-port-du-havre-remix-lyrics,True,False,-1281,-382,-43,-96,0.09442824135449568
https://genius.com/Nusky-je-reve-annotated,True,False,3,-4,1,0,-0.13269581056466517
https://genius.com/Dadju-toi-dabord-lyrics,True,False,-240,-7,-12,-18,0.06460746460746503
https://genius.com/Oxmo-puccino-slow-life-lyrics,True,False,-124,-74,-3,-7,0.07957239536186833
https://genius.com/Ziak-op-gante-lyrics,True,False,-315,-77,-21,-24,0.07476508336675414
https://genius.com/Princess-anies-tolerance-lyrics,True,False,-327,-123,0,-28,-0.14963503649635035
https://genius.com/Lord-kossity-my-world-lyrics,True,False,-117,-48,0,-16,0.24218422706325526
https://genius.com/Jul-jai-tout-essaye-lyrics,True,False,-384,-49,-31,-28,-0.04086124065249308
https://genius.com/404billy-creativite-lyrics,True,False,-43,-25,2,-5,-0.17662679347648558
https://genius.com/Dinos-juste-un-clou-lyrics,True,False,-149,-52,-6,-13,0.07113672944381033
https://genius.com/Unite-2-feu-cest-le-retour-de-lu2f-lyrics,True,False,-577,-191,-27,-56,-0.13782293806075163
https://genius.com/Werenoi-satan-2-lyrics,True,False,-142,-4,-6,-8,0.058795762928831596
https://genius.com/Kekra-numero-9-lyrics,True,False,-267,-69,-21,-17,0.07338588588588779
https://genius.com/Sofiane-noublie-jamais-lhomme-lyrics,True,False,-363,-96,-18,-35,0.04391481178577239
https://genius.com/Lefa-mec-en-or-lyrics,True,False,-121,-4,-12,-9,0.13528493364558702
https://genius.com/Odezenne-bleu-fuchsia-lyrics,True,False,-279,-82,-17,-43,-0.19618185830942814
https://genius.com/Georgio-enigme-lyrics,True,False,-620,-183,-51,-58,-0.06744991259916588
https://genius.com/Dry-dlv-lyrics,True,False,-249,-22,-33,-25,0.07002889651435806
https://genius.com/Niaks-mahmouma-lyrics,True,False,-154,-29,-2,-13,-0.05393550310347184
https://genius.com/Nekfeu-jeux-video-et-debats-lyrics,True,False,-658,-278,-28,-56,0.027919276270006677
https://genius.com/Akhenaton-eclater-un-type-des-assedic-lyrics,False,False,-502,-193,-23,-56,-0.1661340404795939
https://genius.com/Leto-double-bang-4-lyrics,True,False,-303,-77,-12,-28,0.00694980694981151
https://genius.com/Lionel-d-rappeur-lyrics,True,False,-147,-67,-1,-14,0.006362612612615948
https://genius.com/Benash-fumier-en-chef-lyrics,True,False,-261,-79,-18,-22,-0.0675180865200069
https://genius.com/Plune-36-millions-lyrics,True,False,-161,-67,-5,-20,-0.2854050711193534
https://genius.com/Kamikaz-la-faille-lyrics,True,False,-391,-226,13,-67,-0.79620981387479
https://genius.com/Caballero-medley-vegeta-lyrics,True,False,-1043,-397,-80,-107,-0.20546895146049593
https://genius.com/Spider-zed-minerva-lyrics,True,False,-272,-55,-18,-33,-0.24324704378395845
https://genius.com/Dinos-wouuh-lyrics,True,False,-43,-7,0,-4,-0.17401594419531197
https://genius.com/Beeby-capitaine-lyrics,True,False,-3,-4,0,0,-0.0064679793024673415
https://genius.com/Mister-you-abattage-lyrics,False,False,-645,-223,-14,-61,-0.20324110671936424
https://genius.com/Black-m-nseg-remix-lyrics,True,False,-61,-37,-3,-7,-0.001801189464742059
https://genius.com/Kery-james-la-vie-en-reve-lyrics,True,False,-264,-78,-6,-34,0.17506634220465322
https://genius.com/Hugo-tsr-2222-interlude-lyrics,True,False,-3,-3,0,0,-0.022342267730759424
https://genius.com/Diddi-trix-la-maille-lyrics,True,False,-251,-46,-16,-26,-0.08871741397288968
https://genius.com/Rochdi-krystal-metamphetamine-lyrics,True,False,-232,-76,-7,-27,-0.23246546400130264
https://genius.com/Fabe-si-tu-reves-de-la-metropole-lyrics,True,False,-604,-125,-12,-52,0.045385174418600016
https://genius.com/Yl-cest-loin-lyrics,True,True,0,0,0,0,-1.3322676295501878e-15
https://genius.com/Dooz-kawa-le-monstre-lyrics,True,False,-374,-122,-30,-26,0.08906807949076612
https://genius.com/Svinkels-a-coups-de-santiag-lyrics,True,False,-856,-296,-23,-83,-0.048674242424240344
https://genius.com/Pso-thug-lgl-lyrics,True,True,4,0,1,0,-0.034262311457392336
https://genius.com/F430-reel-lyrics,True,False,-330,-66,-15,-31,-0.019365431024254587
https://genius.com/Aladin-135-jeunesse-parisienne-lyrics,True,False,-419,-120,-1,-43,-0.37782940743467375
https://genius.com/Nysay-pourquoi-tu-te-la-racontes-lyrics,True,False,-446,-139,-7,-40,-0.104373896067675
https://genius.com/Lucio-bukowski-materiel-boreal-lyrics,True,False,-222,-73,-1,-20,-0.2243756243756252
https://genius.com/Grems-mike-rofone-lyrics,True,False,-221,-75,-11,-24,-0.03171455880259
https://genius.com/Alkpote-destresse-lyrics,True,False,-29,-22,0,-5,-0.0760722877427642
https://genius.com/Seth-gueko-morrey-davidson-lyrics,True,False,-3,-4,0,0,-0.01234188613682985
https://genius.com/Nessbeal-kheye-lyrics,True,False,-451,-88,-16,-50,-0.20805084327599843
https://genius.com/El-matador-cest-la-merde-lyrics,True,False,-548,-196,-11,-50,0.0017707539984757048
https://genius.com/Sat-lartificier-dans-le-13-lyrics,True,False,-570,-198,-13,-65,-0.43432875975249363
https://genius.com/Swift-guad-lacune-lyrics,True,False,-75,-48,-3,-8,-0.4991453553349543
https://genius.com/4keus-amour-and-street-lyrics,True,False,-680,-127,-26,-51,0.08464170692432038
https://genius.com/Zuukou-mayzie-je-taime-si-je-peux-interlude-lyrics,True,True,0,0,0,0,-4.440892098500626e-15
https://genius.com/Canardo-mental-de-fer-lyrics,True,True,3,1,0,0,-0.03249148398152313
https://genius.com/Hatik-freitag-lyrics,True,False,-32,-5,0,-4,-0.03778409090908985
https://genius.com/Kalash-bonda-manmanw-lyrics,True,False,-366,-69,-18,-34,0.1347826086956525
https://genius.com/La-feve-mili-lyrics,True,False,-95,-4,-7,-9,0.013495276653173072
https://genius.com/Seth-gueko-sale-temps-pour-un-cabot-lyrics,True,False,-79,-72,14,-12,-0.9847811356552412
https://genius.com/47ter-cote-ouest-lyrics,True,False,-541,-83,-29,-44,-0.03624432724150184
